Distance from Center (cmd=annotatePeaks.pl tss hg19 -size 4000 -hist 10 -d /home/tagDir)	/home/tagDir Coverage	/home/tagDir + Tags	/home/tagDir - Tags
-1200	0.660293533494874	0.00354062892722429	0.00293834970867206
-1190	0.663708275031862	0.00363103364560633	0.00297644379070099
-1180	0.666999108085234	0.00357495287329986	0.00299443048097858
-1170	0.670226690782953	0.0036238075516957	0.00298696875357087
-1160	0.673720754487277	0.00365671769678873	0.00300668342282704
-1150	0.676936931383157	0.00365161230435187	0.00305899405918017
-1140	0.680102559839067	0.00367910287901192	0.00312442162687108
-1130	0.68342657340688	0.0036917485433555	0.00304697675082879
-1120	0.687233518993475	0.00377822603678618	0.00305090397578024
-1110	0.691442000649362	0.00383964783502667	0.00305365303324622
-1100	0.696055129047772	0.00382660944818787	0.00309960156517805
-1090	0.700233540862447	0.00388245458699733	0.00312630669484778
-1080	0.704612591100384	0.00388009825202643	0.00308373557637421
-1070	0.709585261479497	0.00398825402718894	0.00305954387067335
-1060	0.714465907775589	0.00396956043642021	0.00318183765566105
-1050	0.718833811434456	0.00399854335656175	0.00313691020221668
-1040	0.723730011096692	0.00407378898663136	0.0031520692905292
-1030	0.729256381310543	0.00420048126356464	0.00319778218896389
-1020	0.734649251798321	0.00414495030275131	0.00316817091283007
-1010	0.74036044784652	0.00417534702387549	0.00316353678738739
-1000	0.745998543073841	0.00428043956357592	0.0032133339997716
-990	0.75222948077403	0.00427564834913521	0.0032033588483949
-980	0.758197825809149	0.00433785559236605	0.00324553724437334
-970	0.764511455572672	0.00438859533873843	0.00322778618759286
-960	0.771070828521275	0.00448324146006822	0.00322904289957735
-950	0.77787568543219	0.00445017422597709	0.00322707928710163
-940	0.784462795217084	0.00445991374385668	0.00327899720095962
-930	0.791641192138232	0.00466750685478961	0.00325402005026847
-920	0.799190796064692	0.00468298012109824	0.00320979949731529
-910	0.80665148658136	0.00464567148405961	0.0033399477322059
-900	0.81451682384055	0.00481312835598896	0.00328630183936927
-890	0.823026848126424	0.0049249757226059	0.00336657431737662
-880	0.831182255664206	0.00489135867702162	0.00339736376099584
-870	0.839456646452993	0.00493322289500394	0.0034822703644459
-860	0.847903420383213	0.00499488032674147	0.00346491203016058
-850	0.856432886376768	0.00507821604021095	0.00344425482691598
-840	0.865181654832957	0.005099894321943	0.00349664400776816
-830	0.874172537355461	0.00517082000456583	0.00347677224951392
-820	0.883523998749745	0.00522729349936759	0.00352217096995248
-810	0.892954782311365	0.00529052182108577	0.00357558122929204
-800	0.902236253557999	0.00532138980920403	0.00362545698617529
-790	0.911961514185286	0.00542711070489676	0.00366590740317502
-780	0.921960773279483	0.00551649434479152	0.0036882140408992
-770	0.932594609712369	0.00569746087055379	0.0037984905175356
-760	0.943101686211179	0.0057580186793051	0.00378340997372209
-750	0.953279809016036	0.00563682451730356	0.00376683708442703
-740	0.964568960609138	0.00599420198788524	0.00384349651547906
-730	0.975779308480442	0.00588416114474531	0.00382825888266752
-720	0.987266247046347	0.00607981549182692	0.00389643550782442
-710	0.999235080739958	0.00619700388437843	0.00388496801096627
-700	1.01176902007015	0.00631796241288354	0.00401755112532675
-690	1.02399526197345	0.00632990117673597	0.00401637295784131
-680	1.03673009894967	0.00639815634639228	0.00400341311550154
-670	1.04997456788988	0.00648565491831059	0.00402391322974806
-660	1.06345259654503	0.00655218210898856	0.00414322232377273
-650	1.07681941863225	0.00665389723523129	0.00418477236375899
-640	1.09062562331305	0.00677234233976706	0.00423857534559367
-630	1.10535906783882	0.00694278390266027	0.0041607377470561
-620	1.12061380935319	0.00702761196161194	0.00433149348794465
-610	1.13575786274517	0.00711974465897287	0.00430738032674284
-600	1.15175553671571	0.00724384496743915	0.00441003798697339
-590	1.1675909372328	0.00731500628355955	0.00445111675996544
-580	1.18359301799041	0.0073797269507595	0.00453728007539989
-570	1.20044249798011	0.00756980463841039	0.00454442762481158
-560	1.21745399220049	0.00758127213526836	0.00459367502570269
-550	1.23540102139444	0.0078008040100547	0.00467229806923037
-540	1.25376228857338	0.00800172083857127	0.00462658517079579
-530	1.27240377556568	0.00795074545870143	0.00468737861304397
-520	1.29119250109081	0.00802740488975376	0.00479082171826479
-510	1.31141498775168	0.00830851565177888	0.004807865874554
-500	1.33143787288036	0.00821771821090133	0.00486159031188965
-490	1.35225786802395	0.00830788729578663	0.00495160230777666
-480	1.37246998577405	0.00833160773449367	0.00503910087969475
-470	1.39436523696375	0.00852514138010141	0.00504939020906753
-460	1.41485213084907	0.00854666257283522	0.00513186193304778
-450	1.43611332314561	0.00843183051525485	0.00526475922540426
-440	1.45746239196087	0.00856582743059812	0.00520977807608422
-430	1.47834123067303	0.00846764680681193	0.00531557751627594
-420	1.4991604481483	0.00853660887695966	0.00540833856962885
-410	1.51940626485839	0.00852160687764507	0.00540213355420564
-400	1.53995200231229	0.00854469896035947	0.00549387352907116
-390	1.55977658202264	0.00860148663315773	0.0056564606420609
-380	1.57855105029547	0.00869495458700245	0.00568057380326268
-370	1.5965494055977	0.00870728607334987	0.0058362490003376
-360	1.61327886544533	0.00863746001371293	0.0058979849765746
-350	1.62979109661247	0.00877059293956739	0.00593584342510652
-340	1.64536908891987	0.00871097766480395	0.00610667771049526
-330	1.65989645134423	0.00890945961385077	0.00617108419969899
-320	1.6732184278924	0.00871993173769363	0.00631756969038832
-310	1.68620341484077	0.0087845738603943	0.00640648206328947
-300	1.6987873841654	0.00890317605392812	0.00662302924711271
-290	1.71129617888699	0.00897370901405648	0.00664062321489509
-280	1.72336429490115	0.00877263509654206	0.00666583599908366
-270	1.73666086761795	0.0089956229292858	0.00691827801896324
-260	1.7492622048681	0.00890804581286824	0.00701221723980208
-250	1.76128132777891	0.00892956700560231	0.00720645778590126
-240	1.77374786918914	0.00909875185651106	0.00718352279218464
-230	1.78503494700009	0.00900112104421824	0.00743172340911674
-220	1.79620952212927	0.00916559322518497	0.0075223637609963
-210	1.80726641012128	0.00931294270536337	0.00771605449560219
-200	1.81683406330497	0.00954402062150691	0.00786568176625286
-190	1.82606368999779	0.0096798240603285	0.00813218325145855
-180	1.8348541933198	0.00995865703188143	0.00814671398377892
-170	1.84395187562317	0.0101993173769069	0.00841541471495731
-160	1.8522275625258	0.0103848394836135	0.00847982120416125
-150	1.86113834521266	0.0106344539015275	0.0087482863018426
-140	1.87095640759128	0.0110655061121989	0.00879101450931423
-130	1.88257762355156	0.0114009696675519	0.00901525905404252
-120	1.89480516156871	0.0114342725351398	0.00893757854450284
-110	1.90928404933525	0.0118794627556371	0.00908367131269681
-100	1.92480916019776	0.0120576802239344	0.00912286501771227
-90	1.94226496224433	0.0122327559122708	0.00920172369473769
-80	1.96146014907137	0.0124912458585757	0.00904204272821125
-70	1.98328152177187	0.0128233320004714	0.00891786387524647
-60	2.00652810125674	0.0128273377699217	0.00873571918199809
-50	2.03281406770898	0.0129812849880188	0.0086350251342429
-40	2.05988081314166	0.0131743473666327	0.00857030446704307
-30	2.08914576765608	0.0134915885982117	0.00840229778361974
-20	2.12087126469453	0.0137693219467796	0.00843944933166053
-10	2.15392164930572	0.0139596352679269	0.0083823474808663
0	2.18965939636389	0.0145950602650731	0.00842185536387803
10	2.22570121173018	0.0146566391523115	0.00862277219239463
20	2.26320089594973	0.0152479221410037	0.00873611190449349
30	2.30380995728431	0.0160266908488778	0.00897213812407588
40	2.34699647061179	0.0169904318519654	0.00929354221410304
50	2.39180260780042	0.017759775219956	0.00932048297727018
60	2.43917790185334	0.0183333856963654	0.00951731549183677
70	2.4877539157726	0.0187434665257972	0.00954425625500409
80	2.53563417577966	0.0186401019650741	0.00962900576945662
90	2.58199305735504	0.0181645935679514	0.00954857620245061
100	2.62814145004193	0.0178367488290035	0.00937538558209144
110	2.6704880815976	0.0166160887695916	0.00925372015309552
120	2.70831309039234	0.0155383796984129	0.00921122757912074
130	2.74346421632409	0.014755919399084	0.00904628413115971
140	2.77508420969554	0.0139563363989669	0.00897850022849773
150	2.80416330148453	0.0133154132868888	0.00908312150120474
160	2.83035154095284	0.0128572632240509	0.00909922312350535
170	2.85459923877186	0.0126876856506477	0.0092479078601677
180	2.87564579461562	0.0124094810350854	0.00972569404776147
190	2.89342666201459	0.0122501927910545	0.0098644821775458
200	2.90672142017201	0.011869330515262	0.0102094496172815
210	2.91747061073713	0.0118408188621143	0.0106628084656775
220	2.92494192938733	0.0116838084085547	0.0109325302753432
230	2.92961753047308	0.0116433579915551	0.0113392336913157
240	2.93089212882861	0.0114184850908345	0.01175143522222
250	2.92842199506212	0.0111254355649576	0.012249564435063
260	2.92267373015795	0.0109930095395945	0.0124061036216282
270	2.91440270926516	0.0105952601965115	0.0125857348909082
280	2.90305730633117	0.0104496386953117	0.0130131740546249
290	2.88772609409992	0.0101801525191431	0.0131254141437378
300	2.86949366063722	0.00985277904718969	0.013321147035318
310	2.84703589603863	0.00973150634068927	0.0135645564378103
320	2.82300050166748	0.00956012224380767	0.0137052296355713
330	2.79601307840213	0.00949461613161711	0.0137822032446202
340	2.76465204857699	0.009153340283336	0.0139789572146881
350	2.72762518668822	0.0088705015423322	0.0139667828173382
360	2.68642587510846	0.00877334199703335	0.0141988032674708
370	2.64145253923377	0.0086019579001519	0.0144726093910866
380	2.59295636592739	0.00843803553067807	0.0144745730035624
390	2.54383650263861	0.00845963526791117	0.0146058994059391
400	2.49355765434932	0.00830121101336947	0.0148662744202211
410	2.44291485729224	0.00808325002856359	0.0149031117902656
420	2.39371411649951	0.00779224265966049	0.0148917228379061
430	2.34805254417293	0.00772013880955184	0.014990296184188
440	2.30307428306562	0.00759611704558478	0.0148403547355408
450	2.26049046267624	0.00738553924368754	0.0148281803381914
460	2.21895986439761	0.00731751970752848	0.0146646506912126
470	2.17824478095047	0.00711220438706625	0.0147366759968225
480	2.13744130253908	0.00693783559922163	0.0147278004684318
490	2.09600869046715	0.00679700531246233	0.0143394764652317
500	2.05600595118943	0.00665633211470107	0.013828623043546
510	2.01805625624277	0.00661046212726821	0.0137667299783108
520	1.97917413699575	0.00653403832971281	0.0133237390037859
530	1.94152151134244	0.00634011196160978	0.0133720438706892
540	1.90305414852593	0.00621451930766201	0.012976572318077
550	1.86593578099969	0.00608287872728917	0.0127169042042863
560	1.82935789294695	0.00602978264594552	0.0125671983891367
570	1.79346383455903	0.00587630669484235	0.0124328872957966
580	1.75786814157832	0.00582305352450069	0.0122036159031309
590	1.72334226096556	0.00563203330286275	0.0119955515252018
600	1.68922906300118	0.00559393922083369	0.0116045570090351
610	1.65688272743079	0.00548986775962062	0.0115871986747493
620	1.62440263291156	0.00540221209870455	0.0112191391522994
630	1.5933049734198	0.00534353935793009	0.0110626785102336
640	1.56218787222037	0.00529751228149935	0.0109442334056978
650	1.53135643451244	0.00513429681251747	0.0107186536044862
660	1.50286992597356	0.00520679338512103	0.0103502799040397
670	1.47480932044425	0.00503375985376078	0.0102684365360517
680	1.4466318054461	0.00494453330286391	0.00999133154347702
690	1.41992874955843	0.00485075117102359	0.00976418085228526
700	1.39261340949021	0.00473481949045729	0.00963230463841546
710	1.36629296640968	0.00467787472866142	0.00937302924712026
720	1.34060710066785	0.00464763509653539	0.00930108248600985
730	1.31568438675817	0.0045615503255998	0.0091116331543515
740	1.29143642971638	0.00443038101222179	0.00891527190677883
750	1.26798143512518	0.00443140209070922	0.00877483434251493
760	1.24483828552517	0.00440344024905493	0.00847102422027032
770	1.22283053165371	0.00435733462812512	0.0082596609733827
780	1.20138062518128	0.00421556180737827	0.008205229635556
790	1.18074830732251	0.00422530132525773	0.00793731434936739
800	1.16083170352914	0.00418108077230464	0.00784408202901985
810	1.14165906908302	0.00420943533645396	0.00771856791957121
820	1.12283975527113	0.00413693876385041	0.00745842853878678
830	1.10435406116305	0.0040061621729675	0.00732121129898279
840	1.08679068166732	0.00402242088426647	0.007192319776076
850	1.06971308564083	0.00399006055066663	0.0071305837998392
860	1.05296314719445	0.00392235519250385	0.00695864989146428
870	1.03633296966738	0.0038475808294285	0.00684727379184104
880	1.02035370051345	0.00382998686164607	0.00657370330172249
890	1.0058857001032	0.00384278961498778	0.00656168599337108
900	0.991161328374351	0.00378254598423273	0.00642776762252628
910	0.976938293480884	0.00376126042499598	0.00628332428881165
920	0.963292288471372	0.00368711441791282	0.00617508996914931
930	0.950106663099733	0.00364933451387996	0.00612442876727571
940	0.936837567996453	0.00356859076887852	0.00588211898777032
950	0.924179201737108	0.00356222866445716	0.00579791928481146
960	0.912035651897142	0.00352751199588641	0.00573531931908556
970	0.900346001125822	0.00352437021592532	0.00570413715297103
980	0.888429789654333	0.00343875671198402	0.0055549811493155
990	0.877432522899206	0.00351023220610015	0.00544219124871012
1000	0.866937370647774	0.00340820290186182	0.0053241388666699
1010	0.856667742205434	0.0034144079172851	0.0052957057580215
1020	0.846596419181434	0.00332070432994384	0.00510170084542054
1030	0.837072056200179	0.0033203901519477	0.00511167599679709
1040	0.827728371488967	0.00333382126128165	0.00507106849079934
1050	0.818753042332607	0.0032667442591111	0.00503368130926166
1060	0.809819448042068	0.00331010082257494	0.00488051953615567
1070	0.80145303317026	0.003280175368445	0.00475225636924181
1080	0.793531963015719	0.00324726522335199	0.00474118159487855
1090	0.785380184596704	0.00318796412658529	0.00473214897749027
1100	0.777411935898191	0.00315701759396798	0.00459618844967144
1110	0.769891883367406	0.00314562864160882	0.00451536616017087
1120	0.76228265820406	0.00314987004455637	0.00451685850565257
1130	0.754759754222814	0.00310612075859739	0.00447719353364301
1140	0.747788476294155	0.00312434308237205	0.0044136510339287
1150	0.740977657259552	0.00314987004455635	0.00422239517879372
1160	0.734619441179749	0.00304383497086765	0.00427619816062837
1170	0.728449161607523	0.00307431023649076	0.00422184536730045
1180	0.722215113234105	0.0030172869301959	0.00399131726265107
1190	0.716760288504518	0.0030467411173317	0.00419372643664814
1200	0.71081397740477	0.00304030046841135	0.0040755169656099
1210	0.704994426239099	0.00303016822803664	0.0039865260482103
1220	0.699688913824498	0.00298469096309901	0.00396869644693079
1230	0.694501606992594	0.00300118530789502	0.00398071375528213
1240	0.689688877061999	0.00301595167371242	0.00389588569633122
1250	0.685416367382151	0.00307085427853353	0.00386454644121871
1260	0.680721583811483	0.00294345510110895	0.00376448074945609
1270	0.676451925582095	0.00295861418942147	0.00382503855820723
1280	0.672077282131232	0.00294981720553028	0.00378144636124632
1290	0.667577434082907	0.00289012338626833	0.00371271992459619
1300	0.663317885541512	0.00294816777105069	0.00366692848166246
1310	0.659514569073684	0.00294981720553028	0.00365059122586446
1320	0.655945330766329	0.00296481920484473	0.00363480378155969
1330	0.652306102311323	0.00289789929167221	0.00354573431966107
1340	0.648988310089968	0.00291871358391488	0.00352052153547288
1350	0.645515502652707	0.00285988375414219	0.00360315034845111
1360	0.641940042998894	0.00285501399520238	0.00344056323546165
1370	0.638788153349744	0.00284496029932667	0.00345996372672177
1380	0.635497579519141	0.00281362104421415	0.00347119559008285
1390	0.632332469508769	0.00282493145207433	0.00339924882897254
1400	0.629072743187686	0.00279107877299283	0.00339430052553376
1410	0.625855270177961	0.00280718039529376	0.00334513166914174
1420	0.622932792679441	0.00278016108762782	0.00330043984919438
1430	0.620256836034308	0.00275675482691717	0.00327294927453439
1440	0.617588137626709	0.00277968982063362	0.00330036130469542
1450	0.614684064944793	0.00274198846109973	0.00319903890094836
1460	0.611739553510901	0.0026654861190455	0.00330043984919439
1470	0.608924912684315	0.00272902861875994	0.00324773649034613
1480	0.606371568408953	0.00272572974980073	0.00319267679652704
1490	0.604023528566697	0.00272038872386674	0.00312858448531962
1500	0.601771141926228	0.00270805723751918	0.00319511167599693
1510	0.599184357913656	0.00268991345824349	0.00312740631783412
1520	0.596851612214775	0.00274096738261234	0.00311326830800899
1530	0.594643552667817	0.00272887152976189	0.0031588241174456
1540	0.592346579711068	0.00272329487033083	0.0031358891237293
1550	0.589832896519375	0.00265448988918143	0.00310117245515856
1560	0.587488226573116	0.00271551896492696	0.00309347509425373
1570	0.585426109445146	0.00269462612818526	0.00304996144179184
1580	0.583244231397865	0.00268771421227069	0.00308530646635479
1590	0.581009731128462	0.0026492274077465	0.00302341340112019
1600	0.57915784366621	0.00267247657945907	0.00294651833657108
1610	0.577529406230898	0.00265833856963386	0.00299356649148927
1620	0.575700848817862	0.00265056266423001	0.00299662972695136
1630	0.573533746468418	0.00262354335656403	0.0029868116645728
1640	0.571237032734438	0.00258890523249224	0.00298979635553589
1650	0.569214317467368	0.00262676368102423	0.00296277704787001
1660	0.567474932686893	0.00264349365931738	0.00292515423283524
1670	0.565753693500253	0.0026085413572495	0.00297825031417867
1680	0.563967130175807	0.00259456043642233	0.00289373643322367
1690	0.56285973050633	0.0026128613046961	0.00292271935336537
1700	0.561329020054958	0.00264490746029993	0.00285933394264897
1710	0.560380523942923	0.00269776790814641	0.00277811893065305
1720	0.559656773971673	0.00268213755283965	0.00284307523135001
1730	0.558453461877639	0.00261293984919512	0.00284660973380634
1740	0.5572854040802	0.00267813178338916	0.00284621701131117
1750	0.556263547924517	0.0026150605506689	0.00280647349480251
1760	0.555014612623127	0.00263084799497372	0.00279390637495787
1770	0.554598041633227	0.00266627156403579	0.00276641580029774
1780	0.553859256741371	0.0026365031989038	0.00282186821661217
1790	0.55277000266573	0.00259401062492912	0.00280796584028405
1800	0.551887349137039	0.00262236518907858	0.00278510939106663
1810	0.551141565230418	0.00259990146235632	0.0027243944933172
1820	0.550561683896003	0.00263697446589797	0.00274952873300649
1830	0.549641183843027	0.00260453558779904	0.00273217039872107
1840	0.548658988771012	0.00250478407403223	0.00273562635667837
1850	0.547742117836803	0.00258780560950584	0.00272384468182403
1860	0.547247780016183	0.00262605678053296	0.00272463012681431
1870	0.546496552431411	0.00259055466697187	0.00274159573860457
1880	0.545633081387631	0.00256062921284181	0.00269572575117167
1890	0.545298684015528	0.00262079429909802	0.00269391922769396
1900	0.54471698812173	0.00262118702159317	0.0026806452073581
1910	0.544471763382187	0.00260916971324173	0.00270326602307844
1920	0.54391210142376	0.00259456043642236	0.00272855735176575
1930	0.543097882706104	0.00262087284359705	0.00271905346738324
1940	0.542533295515065	0.00258489946304175	0.00263147635096595
1950	0.542331360977958	0.00253997200959721	0.00267137695647269
1960	0.54181654455858	0.00256526333828454	0.0026548826116766
1970	0.541522845161221	0.00258160059408257	0.00264357220381642
1980	0.540933113361582	0.00254743373700495	0.0027034231120765
1990	0.540509543356917	0.00259181137895632	0.00276209585285113
2000	0.540100749050091	0.00259330372443785	0.00265213355421056
